,RumorDate,CREDIBILITY,RELIABILITY,MARKETCAP,LASTTRADE,WEEKHIGH52,WEEKLOW52,CASH,EPS,PE,GROSSMARGINS,NETMARGINS,AVERAGEVOLUME,diff_target_SP500_price_move_10,diff_target_SP500_price_move_5,diff_target_SP500_price_move_3,target_price_move_3,target_price_move_5,target_price_move_10,"[-2,-1]","[-1,0]","[0,1]","[1,2]","[2,3]","[3,4]","[4,5]","[5,6]","[6,7]","[7,8]","[8,9]","[9,10]"
3504,11-10-2018,0.597633136,0.361224833,0.001810422,0.269907107,0.017836772,0.163824412,0.026192279,0.202765746,0.003385942,0.639001741,0.517169615,0.003279904,0.061144817,0.044000068,0.077940526,0.056995047,0.179167833,0.074326454,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3505,11-10-2018,0.021301775,0.80090853,0.020825082,0.035781184,0.050534916,0.036080846,0.001665405,0.201038582,0.002194162,0.718514219,0.510926119,0.014375776,0.063048323,0.050035346,0.084408104,0.056678996,0.130739331,0.121261916,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3506,11-10-2018,0.147928994,0.453760305,0.223126235,0.170056195,0.005485112,0.031896416,0.011657835,0.200485707,0.001701011,0.832849681,0.47346514,0.000882608,0.081465087,0.053971611,0.080793923,0.052238803,0.132438014,0.086245063,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3507,11-10-2018,0.082840237,0.986540295,0.053684513,0.181620093,0.003069162,0.000289489,0.001211204,0.200396608,0.004086358,0.843296576,0.792403746,0.030357199,0.073497412,0.067142087,0.08565809,0.042317422,0.138839141,0.088106434,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3511,12-10-2018,0.408284024,0.152599406,0.035952478,0.127470469,0.113377735,0.240275804,0.004542014,0.199905417,0.007652765,0.789320952,0.823621228,0.00259177,0.073497412,0.053199712,0.082074769,0.041805013,0.135832201,0.085572305,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3510,12-10-2018,0.976331361,0.785766362,0.000243176,0.095187125,0.003616111,0.182483289,0.03996972,0.200876375,0.00119178,0.775972142,0.792403746,0.038367193,0.065596839,0.046751392,0.092188469,0.048976087,0.227514294,0.07340856,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3508,12-10-2018,0.420118343,0.169424037,0.00655572,0.015807179,0.007025944,0.153639665,0.06994701,0.201189367,0.004290051,0.980847359,0.478668054,0.136037089,0.124760213,0.051569827,0.079927349,0.037430119,0.155974124,0.090767145,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3512,15-10-2018,0.881656805,0.509842409,0.010408833,0.014144272,0.006272718,0.028738355,0.020439061,0.199430219,0.001777843,0.75275682,0.610301769,0.031161106,0.076848889,0.055048578,0.136822556,0.059612,0.144931379,0.06870618,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3513,15-10-2018,0.088757396,0.138578879,0.004952744,0.202779158,0.002522214,0.061213748,0.03996972,0.199827741,0.002974983,0.680208938,0.052029136,0.001447944,0.067646483,0.120810739,0.082635686,0.052825072,0.127515772,0.068265601,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3522,16-10-2018,0.822485207,0.904099602,0.000172878,0.002886196,0.005463234,0.004579188,0.001968206,0.201657711,0.003950563,0.653511317,0.514568158,0.009510257,0.066000294,0.044058376,0.07105459,0.07338318,0.146094771,0.071422739,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3521,16-10-2018,0.009467456,0.169984858,8.16E-05,0.17535074,0.041736858,0.061213748,0.054201363,0.200289231,0.015137573,0.664538595,0.52653486,0.027050388,0.041011566,0.049266779,0.076397545,0.060681547,0.127892667,0.074382093,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3520,16-10-2018,0.112426036,0.373002075,0.000884873,0.030371956,0.071562741,0.055713459,0.006964421,0.200264101,0.002508635,0.979686593,0.517689906,0.007746834,0.060960428,0.056467583,0.08049119,0.043209928,0.128933178,0.079355771,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3515,16-10-2018,0.597633136,0.724076047,0.000292991,0.049829886,0.012320406,0.001921154,0.022558668,0.201145959,0.002812387,0.637260592,0.392299688,0.006025938,0.053983994,0.064103461,0.079674405,0.05614792,0.1358674,0.089962078,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3514,16-10-2018,0.680473373,0.253547193,0.011395019,0.030582209,0.014523827,0.009184694,0.001211204,0.200236685,0.005985702,0.935577481,0.467741935,0.003859291,0.07181592,0.068213643,0.082409989,0.054968102,0.13792831,0.074628859,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3518,16-10-2018,0.514792899,0.206999047,0.000145831,0.049046217,0.025406539,0.028922575,0.004390613,0.200682184,0.002496127,0.843296576,0.417273673,0.023943359,0.060420966,0.058661455,0.098310633,0.042893429,0.132127097,0.071358795,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3533,17-10-2018,0.526627219,0.749873815,0.139871192,0.07161971,0.001459571,0.608479394,0.000757002,0.200814691,0.008053003,0.611723738,0.405827263,0.013276421,0.058670153,0.051272414,0.139264994,0.047883496,0.177144051,0.112039685,0,0,0.219072562,0.308118934,0.257895548,0.156370359,0.058542597,0,0,0,0,0
3532,17-10-2018,0.195266272,0.779036509,0.000164735,0.113861386,0.03322634,0.002658035,1,0.198658022,0.004690289,0.789901335,0.585848075,0.008688113,0.074054742,0.049234311,0.080149535,0.044588445,0.207631788,0.075598774,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3531,17-10-2018,0.337278107,0.526667041,0.001810422,0.03645017,0.042499461,0.202168535,0.000302801,0.199960248,0.00070935,0.348810215,0.333506764,0.005096841,0.088421162,0.060395012,0.095342642,0.050526175,0.144896698,0.117341936,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3530,17-10-2018,0.917159763,0.752117099,0.001493603,0.035551818,0.021090334,0.007158271,0.06328539,0.200554246,0.002458605,0.618107951,0.467741935,0.012674762,0.067588956,0.055235603,0.08308673,0.12772646,0.174366205,0.080201829,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3529,17-10-2018,0.976331361,0.293926308,0.068420119,0.015348446,0.066549568,0.237170377,0.003028009,0.20154805,0.014578312,0.718514219,0.657648283,0.010200782,0.064841478,0.091187763,0.074257811,0.045423913,0.142192427,0.112099745,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3527,17-10-2018,0.013017751,0.383657675,0.070539506,0.102565083,0.036286126,0.091425865,0.01014383,0.199674672,0.004086358,0.988392339,0.358480749,0.00334433,0.066233417,0.054622073,0.085495255,0.053185236,0.152495006,0.075414622,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3526,17-10-2018,0.372781065,0.195221805,0.188239215,0.037310295,0.022640542,0.041396916,0.018925057,0.200490277,0.004263249,0.649448636,0.486992716,0.052548047,0.08838638,0.047590529,0.081796149,0.045767327,0.156597866,0.075252071,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3525,17-10-2018,0.00591716,0.18737031,8.83E-05,0.046599641,0.021159093,0.030870046,0.01650265,0.199507896,0.000863013,0.880441091,0.142039542,0.012131997,0.054646129,0.05101194,0.079455378,0.050303952,0.160789232,0.092773864,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3524,17-10-2018,0.408284024,0.425158432,4.50E-05,0.230284032,0.014126898,0.111479552,0.001059803,0.200867237,0.003702201,0.900754498,0.539021852,0.103182966,0.046212737,0.050939162,0.080366231,0.040960764,0.126612154,0.117341936,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3528,17-10-2018,0.550295858,0.621445797,9.99E-06,0.100405214,0.000984507,0.002947524,0.01014383,0.201175659,0.003080403,0.774230992,0.550988554,0.01198162,0.051162154,0.051758321,0.102325579,0.043740369,0.145099743,0.099446566,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3543,18-10-2018,0.467455621,0.462172621,0.014421737,0.014698574,0.021040327,0.201589557,0.004996215,0.201463519,0.011301363,0.778874057,0.417273673,0.00506246,0.106899471,0.055295317,0.0809498,0.079976692,0.139498142,0.096254668,0,0,0.073974655,0.179786504,0.255696361,0.28653474,0.204007741,0,0,0,0,0
3542,18-10-2018,0.668639053,0.77398912,0.004637837,0.013589969,0.042749494,0.07908311,0.022255867,0.201038582,0.01877545,0.879280325,0.349635796,0.007625007,0.12820275,0.053110719,0.097892529,0.027507441,0.143348318,0.097440561,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3541,18-10-2018,0.029585799,0.961303348,0.001113238,0.787835926,0.009113725,0.132349071,0.0001514,0.200960906,0.003435972,0.873476494,0.428720083,0.007377691,0.060876167,0.06085454,0.08003954,0.059100479,0.151217185,0.084940358,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3540,18-10-2018,0.017751479,0.95681678,0.014503689,0.030429298,0.000571952,0.16458761,0.000757002,0.201136821,0.002807026,0.928612885,0.583766909,0.003397246,0.052573073,0.056456263,0.075613605,0.055081034,0.19353349,0.09468313,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3539,18-10-2018,0.538461538,0.677527901,0.000614422,0.049371153,0.001131402,0.022922259,0.015442846,0.200419454,0.004599163,0.781195589,0.58012487,0.003570569,0.069746509,0.046645181,0.079477389,0.040878551,0.139826709,0.072238712,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3538,18-10-2018,0.218934911,0.540687567,0.000441606,0.007779349,0.005463234,0.003105427,0.02346707,0.202167178,0.001972602,0.620429483,0.559833507,0.074012344,0.099521136,0.046189987,0.081117338,0.058977031,0.123794652,0.078201257,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3537,18-10-2018,0.028402367,0.481240536,0.003084842,0.089338277,0.001740859,0.048107795,0.005450416,0.200104178,0.006584272,0.673244341,0.623829344,0.039548912,0.073037231,0.049194544,0.090513822,0.046159923,0.132728959,0.116579543,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3536,18-10-2018,0.431952663,0.308507655,0.029465249,0.030696892,0.004866279,0.082451708,0,0.19991684,0.000584276,0.935577481,0.581685744,0.002050725,0.059328575,0.0758279,0.082074769,0.041974247,0.134648866,0.080331916,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3535,18-10-2018,0.360946746,0.330379676,0.016510608,0.007779349,0.073819294,0.056660877,0.012414837,0.20134472,0.009566403,0.651770168,0.142039542,0.000700466,0.072128506,0.075696354,0.085736032,0.041732043,0.151381126,0.101431664,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3534,18-10-2018,0.573964497,0.184566205,0.069474235,0.017527428,0.037992605,0.004394968,0.00317941,0.199416511,0.005751634,0.720835752,0.45421436,0.010189347,0.081579729,0.052056204,0.075117018,0.053548775,0.198342796,0.072271057,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3544,19-10-2018,0.704142012,0.767820089,0.000472351,0.055564051,0.001056392,0.094531291,0.009386828,0.197415195,0.005949967,0.546140453,0.598335068,0.008581982,0.056230506,0.053601055,0.089403069,0.0502843,0.155167936,0.107441747,0,0,0.219072562,0.308118934,0.257895548,0.156370359,0.058542597,0,0,0,0,0
3545,19-10-2018,0.015384615,0.433570748,3.01E-05,0.012156428,0.001415815,0.055713459,0.007872824,0.19986201,0.015825482,0.542658154,0.337669095,0.005238399,0.06534736,0.06782162,0.107302187,0.059582922,0.13723908,0.07152375,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3551,22-10-2018,0.147928994,0.696595816,0.027803068,0.015768951,0.010688936,0.047265646,0.015897048,0.200248108,0.005254911,0.663958212,0.510405827,0.003959518,0.071005467,0.051212469,0.085708345,0.085082293,0.167631327,0.068914103,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3550,22-10-2018,0.526627219,0.168863216,0.048191385,0.180224779,0.002259679,0.000473709,0.025132475,0.201413258,0.003863011,0.83459083,0.464620187,0.045362214,0.053188028,0.068561236,0.102541931,0.062950638,0.155428532,0.098936103,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3549,22-10-2018,0.49112426,0.711737984,0.049399537,0.058354677,0.014301922,0.126269804,0.02346707,0.199905417,0.002394281,0.713871155,0.344432882,0.011731987,0.075318234,0.09551697,0.08353396,0.069082846,0.135547409,0.076246719,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3546,22-10-2018,0.094674556,0.829510403,0.003103351,0.081979433,0.007025944,0.136796674,0.001665405,0.201230489,0.003779033,0.589669182,0.517689906,0.002193852,0.054376542,0.058971869,0.079850183,0.069482888,0.121170125,0.080859003,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3547,22-10-2018,0.082840237,0.89232236,0.000981284,0.172158722,0.101735546,0.01415864,0.118546556,0.200515407,0.014530069,0.534532792,0.707075963,0.171244486,0.062854224,0.047941929,0.084408104,0.053737969,0.124994118,0.07496095,0,0,0.219072562,0.308118934,0.257895548,0.156370359,0.058542597,0,0,0,0,0
3548,22-10-2018,0.059171598,0.888396613,0.012697941,0.18653236,0.028222542,0.163824412,0.002271007,0.200190993,0.003707562,0.880441091,0.588969823,0.022889745,0.049306078,0.057119905,0.079242174,0.045227574,0.123116942,0.068045085,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3552,23-10-2018,0.059171598,0.485166283,0.00054001,0.102794449,0.12133818,0.079293647,0.118546556,0.200828399,0.004345441,0.60069646,0.447970864,0.002839758,0.071005467,0.164292132,0.076390958,0.049832623,0.13446426,0.069389185,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3553,23-10-2018,0.431952663,0.628175649,0.188239215,0.063324286,0.023971971,0.068450971,0.011052233,0.20160288,0.00291602,0.436448056,0.607180021,0.007892503,0.032385849,0.055245395,0.100652931,0.054615207,0.130653617,0.085785921,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3554,23-10-2018,0.538461538,0.393752454,0.002329887,0.050709125,0.003284816,0.061213748,0.021044663,0.201573181,0.004363309,0.849100406,0.516129032,0.002430555,0.071005467,0.051533968,0.080156155,0.041081806,0.152534565,0.199650203,0,0,0.219072562,0.308118934,0.257895548,0.156370359,0.058542597,0,0,0,0,0
3555,23-10-2018,0.372781065,0.94616118,0.008992238,0.122806682,0.007175964,0.130980578,0.000757002,0.200243539,0.003337699,0.838073128,0.511966701,0.008581982,0.09721635,0.053089084,0.087781719,0.057572031,0.086699214,0.071571412,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3556,23-10-2018,0.008284024,0.184005384,0.00594913,0.043388509,0.004550611,0.038923101,0.008629826,0.198573491,0.003779033,0.69587928,0.432882414,0.005064777,0.055170236,0.058942467,0.099317154,0.041005079,0.143541852,0.072245584,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3557,23-10-2018,0.585798817,0.555829735,1.49E-05,0.004396193,0.000956379,0.004263382,0.006358819,0.203469405,0.002067301,0.840975044,0.579604579,0.002924813,0.054819342,0.053379858,0.090355753,0.045229295,0.135545648,0.18350039,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3559,23-10-2018,1,0.660142449,0.004952744,0.075327803,0.00758852,0.244197063,0.015442846,0.200302939,0.000409172,0.825304701,0.823621228,0.016271041,0.05814051,0.051600112,0.070192376,0.043579559,0.141379131,0.043739268,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3560,23-10-2018,0.195266272,0.937748864,0.003703439,0.263465729,0.012470426,0.001526396,0.0001514,0.199368535,0.004290051,0.962275102,0.555671176,0.040040479,0.075515074,0.056236714,0.12183113,0.042638446,0.137479764,0.096056159,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3561,23-10-2018,0.147928994,0.264202793,0.010451855,0.032894988,0.10065415,0.098768356,0.01014383,0.201159667,0.005331742,0.630876378,0.78616025,0.012402408,0.135382564,0.046463332,0.078206011,0.909049914,0.120244155,0.076122314,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3565,24-10-2018,0.046153846,0.726880153,0.007515254,0.159065714,0,0.038107269,0.018925057,0.199809464,0.002058367,0.596053395,0.521331946,0.011733034,0.065928917,0.071876597,0.093522662,0.088343356,0.142451049,0.073727349,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3564,24-10-2018,0.313609467,0.188491952,5.88E-06,0.001127719,0.005485112,0.05197642,0.018925057,0.199804895,0.001852888,0.662797446,0.464099896,0.016710739,0.057068002,0.058424134,0.079270863,0.037822979,0.144690458,0.075228939,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3562,24-10-2018,0.656804734,0.168302395,0.01370407,0.082419053,0.02842882,0.210168956,0.027252082,0.201143674,0.003332339,0.702843877,0.570759625,0.000517502,0.058858568,0.047148521,0.078330206,0.053374269,0.199717489,0.127142354,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3563,24-10-2018,0.337278107,0.366272223,2.09E-05,0.219236209,0.022037336,0.643665456,0.001968206,0.200392039,0.00070935,0.64828787,0.420915713,0.007171856,0.062592523,0.053823786,0.080140697,0.048217935,0.142981119,0.067602406,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3566,25-10-2018,0.136094675,0.7094947,2.57E-05,0.274570893,0.047587645,0.081109532,0.004390613,0.199025843,0.004234661,0.76610563,0.548387097,0.019809397,0.068513171,0.105581737,0.087415665,0.04572677,0.122011889,0.07933264,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3567,25-10-2018,0.893491124,0.213728899,0.012176149,0.160403685,0.001481449,0.036554556,0.001211204,0.200394323,0.002930314,0.805571677,0.520811655,0.001177833,0.061318173,0.051758321,0.081306111,0.068495773,0.15004014,0.0826602,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3568,25-10-2018,0.013017751,0.707251416,0.000412751,0.230284032,0.014339427,0.01536923,0.00348221,0.2003532,0.035492534,0.71096924,0.761186264,0.001850122,0.047509538,0.051522421,0.087986642,0.042943533,0.138270303,0.099640002,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3569,25-10-2018,0.008284024,0.478436431,0.012512246,0.057800375,0.028675728,0.230196326,0,0.199416511,0.002446097,0.422518862,0.501560874,0.033720663,0.053019034,0.048878968,0.208550583,0.064571678,0.121961486,0.068934228,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3570,25-10-2018,0.798816568,0.14418709,0.004453575,0.09092473,0.002912891,0.044844465,0.002271007,0.199905417,0.087407333,0.468369124,0.792403746,0.000501358,0.07403705,0.048228774,0.079167025,0.061012911,0.164758085,0.075470587,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3571,25-10-2018,0.455621302,0.26252033,0.000734659,0.02679766,0.005288211,0.114979736,0.025889478,0.200273239,0.003332339,0.705745792,0.25182102,0.021931723,0.042252026,0.046346388,0.079863876,0.043858496,0.123511327,0.064269812,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3572,25-10-2018,0.009467456,0.356738265,0.190009897,0.100405214,0.003616111,0.000500026,0.007570023,0.199368535,0.004538413,0.578641904,0.51925078,0.006472212,0.088282237,0.057965774,0.078532236,0.041747275,0.149879822,0.079419293,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3577,26-10-2018,0.976331361,0.127362459,0.006444623,0.001987844,0.008276112,0.001947471,0.004996215,0.200156724,0.000939845,0.348810215,0.642039542,0.211387808,0.130826708,0.051251478,0.080845681,0.046429323,0.14502211,0.077351694,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3576,26-10-2018,0.159763314,0.182883742,0.194780456,0.091574601,0.007194717,0.126927733,0.007267222,0.2003235,0.015825482,0.612884504,0.856919875,0.023345212,0.083090403,0.071621901,0.092884439,0.037464829,0.215637057,0.099503108,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3573,26-10-2018,0.218934911,0.618641691,0.001986956,0.015730724,0.008848064,0.252434339,0.022558668,0.199642687,0.008851692,0.921648288,0.541623309,0.014251707,0.052451431,0.097978309,0.081796149,0.024653748,0.171009678,0.079667701,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3574,26-10-2018,0.021301775,0.698278279,3.01E-05,0.004816698,0.003844267,0.016448234,0.008175625,0.200609076,0.003196544,0.728380731,0.060874089,0.008503056,0.060207699,0.005028227,0.0824055,0.604936678,0.131836714,0.138791604,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3575,26-10-2018,0.195266272,0.627054007,0.002834457,0.301655262,0.00673528,0.066161377,0.035730507,0.200467431,0.004306132,0.483459083,0.474505723,0.011271587,0.05258773,0.050195208,0.086758731,0.070184282,0.14091028,0.068840644,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3578,28-10-2018,0.088757396,0.711737984,0.002490695,0.099009901,0.02675047,0.047528817,0.024526874,0.20090836,0.000312686,0.849100406,0.555150884,0.01537767,0.045296388,0.059984544,0.097398226,0.052030265,0.146470907,0.070295813,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3587,29-10-2018,0.100591716,0.438618137,0.003638397,0.14452005,0.010476408,0.252434339,0.007418622,0.201570896,0.007374028,0.866511898,0.393340271,0.004004362,0.09123409,0.055707891,0.067388116,0.052656706,0.130476399,0.240736143,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3586,29-10-2018,0.082840237,0.373562896,0.00311943,0.98941091,0.013536194,0.083320175,0.003785011,0.199987663,0.005760568,0.900174115,0.522372529,0.005623237,0.066765375,0.050457608,0.080834724,0.046870565,0.142419144,0.069869092,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3585,29-10-2018,0.467455621,0.702764848,0.004865682,0.004491762,0.03412021,0.041396916,0.002876609,0.200609076,0.166021938,0.82704585,0.590530697,0.008392515,0.064609495,0.049887361,0.083223276,0.051874659,0.148449111,0.09181507,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3584,29-10-2018,0.408284024,0.435814032,0.13186163,0.045586605,0.000390677,0.082451708,0.118092354,0.199656395,0.003134006,0.666279745,0.613423517,7.60E-05,0.142113872,0.052319033,0.081600473,0.048127834,0.131143477,0.071564982,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3580,29-10-2018,0,0.728562616,0.005386643,0.151515731,0.007429123,0.129401547,0.005147615,0.199357112,3.04E-05,0.680208938,0.621748179,0.018150611,0.081547207,0.069890296,0.088452503,0.045660424,0.13115104,0.070590959,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3582,29-10-2018,0.976331361,0,0.113414193,0.091651057,0.001287673,0.035265014,0.000605602,0.201899879,0.001493745,0.807312826,0.53069719,0.005174197,0.057068002,0.060373995,0.090443745,0.070640293,0.155083728,0.066557916,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3581,29-10-2018,0.952662722,0.107733722,0.000702232,0.035551818,0.015936516,0.390520554,0.007570023,0.20064563,0.005937459,0.930354034,0.582726327,0.11150388,0.065677834,0.051200374,0.093120231,0.059956431,0.127216323,0.092594208,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3579,29-10-2018,0.124260355,0.696034995,0.159887308,0.056233036,0.004866279,0.063634928,0.022407267,0.200202416,0.003950563,0.670922809,0.588969823,0.00236157,0.058785038,0.060278442,0.095001491,0.053185408,0.128912674,0.090124823,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3583,29-10-2018,0.384615385,0.240087488,0.00011305,0.219236209,0.011157749,0.024580241,0.003633611,0.201038582,0.035492534,0.82704585,0.341311134,0.100142605,0.062304728,0.066396959,0.079652962,0.073886381,0.130456303,0.0916363,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
3602,30-10-2018,0.431952663,0.810442488,0.005623545,0.048147865,0.010588923,0.045844518,0.011809235,0.201383558,0.001813578,0.480557168,0.536940687,0.011731987,0.058361045,0.047148521,0.088422102,0.049605426,0.123437119,0.080581753,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
3600,30-10-2018,0.023668639,0.227188604,0.001113238,0.063266944,0.043743378,0.031422706,0.045571537,0.200188709,0.000782608,0.873476494,0.615504683,0.001661328,0.054631947,0.005028227,0.106189141,0.059205186,0.145524107,0.106742912,0,0,0.09329974,0.226753799,0.322494292,0.297614361,0.059837808,0,0,0,0,0
3603,30-10-2018,0.100591716,0.401603948,0.002566706,0.285121755,0.020634023,0.017948313,0.007418622,0.200453723,0.01725133,0.712710389,0.352757544,0.015642625,0.066753226,0.071085626,0.076589955,0.05156419,0.130770137,0.122563102,0,0,0.219072562,0.308118934,0.257895548,0.156370359,0.058542597,0,0,0,0,0
3599,30-10-2018,0.597633136,0.588918176,0.001556235,0.004491762,0.00197214,0.012632244,0.000605602,0.201305881,0.024380569,0.980847359,0.586888658,0.14023742,0.080694528,0.099833705,0.086603109,0.048683585,0.129717318,0.136598984,0,0,0.219072562,0.308118934,0.257895548,0.156370359,0.058542597,0,0,0,0,0
3605,30-10-2018,0.743195266,0.490213673,0.025796813,0.033047899,0.003119169,0.036765093,0.005753217,0.19890019,0.014578312,0.665118979,0.536940687,0.002603654,0.05964814,0.052874981,0.077679074,0.054675951,0.136036883,0.092918484,0,0,0.219072562,0.308118934,0.257895548,0.156370359,0.058542597,0,0,0,0,0
3606,30-10-2018,0.562130178,0.938309685,0.001184554,0.036622195,0.043505846,0.17027212,0.015291446,0.201002029,0.002892792,0.92396982,0.554630593,0.03758369,0.094662739,0.049955294,0.087118306,0.042039386,0.119638451,0.075857668,0,0,0.219072562,0.308118934,0.257895548,0.156370359,0.058542597,0,0,0,0,0
3607,30-10-2018,0.49112426,0.120071785,0.065556142,0.232654153,0.003000403,0.008789936,0.001362604,0.198776821,0.009557469,0.630876378,0.501560874,0.0039501,0.057399971,0.059030888,0.090763315,0.056330436,0.142419144,0.091661107,0,0,0.219072562,0.308118934,0.257895548,0.156370359,0.058542597,0,0,0,0,0
